chieuDai,chieuNgang,dienTich,Gia/m2,Phongngu,SoTang,PhongTam,Loai,GiayTo,TinhTrangNoiThat,QuanHuyen
11.0,4.0,44.0,2083.3333333333335,2,11.0,,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận bình tân
12.0,4.0,48.0,2257.0833333333335,4,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận bình tân
10.0,4.0,40.0,1562.5,2,11.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận bình tân
10.0,4.0,40.0,2010.4166666666667,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình tân
10.0,5.0,50.0,3000.0,3,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận tân phú
10.0,4.0,40.0,1979.1666666666667,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình tân
10.0,4.0,40.0,2333.3333333333335,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình tân
10.0,4.0,40.0,2291.6666666666665,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình tân
12.0,4.0,48.0,2335.0,3,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình tân
,4.0,40.0,2604.1666666666665,4,1.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình tân
6.0,5.0,30.0,2611.25,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình tân
8.0,4.0,32.0,2187.5,2,11.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình tân
10.0,4.0,40.0,2333.3333333333335,3,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình tân
8.0,4.0,32.0,2474.1666666666665,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận tân phú
10.0,4.0,40.0,2343.75,2,1.0,2.0,"nhà ngõ, hẻm",sổ chung / công chứng vi bằng,nội thất đầy đủ,quận bình tân
10.0,4.0,40.0,2854.1666666666665,3,1.0,,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận tân phú
8.0,4.0,32.0,3515.8333333333335,5,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận tân phú
8.0,5.0,40.0,2083.3333333333335,3,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình tân
9.0,4.0,36.0,1944.5833333333333,2,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình tân
10.0,4.0,40.0,2500.0,2,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận bình tân
9.0,5.0,45.0,1805.4166666666667,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình tân
12.0,4.0,48.0,2300.4166666666665,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận bình tân
10.5,4.0,42.0,4612.916666666667,2,2.0,,"nhà ngõ, hẻm",đã có sổ,,quận gò vấp
18.0,4.6,83.0,8433.75,5,5.0,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận 10
16.0,4.0,64.0,4720.0,3,3.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận 6
14.5,4.0,58.0,3807.5,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận bình tân
,,60.0,4854.166666666667,3,,,"nhà ngõ, hẻm",đã có sổ,,quận gò vấp
18.0,4.0,72.0,4224.583333333333,4,4.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận bình tân
17.0,3.0,50.0,7916.666666666667,5,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận phú nhuận
19.5,4.0,78.0,3899.5833333333335,4,4.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận bình tân
23.0,4.0,92.0,3396.6666666666665,5,,5.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận bình tân
,,53.0,7390.0,4,4.0,4.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận bình thạnh
10.0,4.1,42.0,5158.75,4,4.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận gò vấp
7.0,3.0,21.0,4742.083333333333,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận gò vấp
,,160.0,5859.166666666667,11,,,"nhà ngõ, hẻm",đã có sổ,,quận gò vấp
5.0,2.2,12.0,5173.75,2,3.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận gò vấp
8.0,4.0,32.0,5143.333333333333,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận gò vấp
,,65.0,6345.416666666667,4,,,"nhà ngõ, hẻm",đã có sổ,,quận tân bình
17.0,3.0,51.0,6372.5,2,,2.0,"nhà mặt phố, mặt tiền",đã có sổ,hoàn thiện cơ bản,quận 7
26.0,6.0,160.0,2549.5833333333335,3,,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận 7
7.5,3.5,26.0,4567.5,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận gò vấp
,,33.0,10100.833333333334,3,5.0,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận 10
20.0,4.0,80.0,6875.0,5,4.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,quận bình tân
17.0,4.0,68.0,4411.666666666667,5,4.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận tân phú
15.6,4.0,61.0,3756.6666666666665,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận 7
,,30.0,6666.666666666667,3,,3.0,"nhà ngõ, hẻm",đã có sổ,,quận phú nhuận
7.0,6.0,39.0,5555.416666666667,3,,,"nhà ngõ, hẻm",đã có sổ,,quận 10
17.0,4.0,93.0,3785.8333333333335,10,5.0,7.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận gò vấp
7.0,4.0,28.0,3720.4166666666665,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận bình tân
,4.0,54.0,10416.666666666666,4,5.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận phú nhuận
18.41,4.0,74.0,4392.083333333333,4,4.0,4.0,"nhà ngõ, hẻm",đã có sổ,,quận 7
,,38.0,6852.916666666667,5,,4.0,"nhà ngõ, hẻm",đã có sổ,,quận phú nhuận
16.0,4.0,62.0,4166.666666666667,4,3.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình tân
15.0,4.0,60.0,7291.666666666667,4,1.0,4.0,"nhà ngõ, hẻm",đã có sổ,,quận bình thạnh
14.0,4.5,55.0,3787.9166666666665,4,2.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận 8
13.5,4.2,67.0,2798.3333333333335,4,3.0,,"nhà ngõ, hẻm",đã có sổ,,quận 12
22.0,4.0,88.0,2793.75,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận 7
20.0,6.8,133.0,2475.0,3,1.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận 8
11.0,5.0,54.8,11785.416666666666,5,7.0,6.0,"nhà ngõ, hẻm",đã có sổ,,quận gò vấp
12.0,4.0,10.0,1241.6666666666667,2,2.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,huyện bình chánh
,,50.0,6041.666666666667,4,,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận bình thạnh
13.0,5.2,75.0,5277.916666666667,4,4.0,6.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,quận gò vấp
20.0,4.0,82.0,9654.583333333334,7,5.0,7.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận phú nhuận
,,42.0,12291.666666666666,2,,,"nhà mặt phố, mặt tiền",đã có sổ,,quận phú nhuận
7.0,4.0,26.0,6378.333333333333,2,3.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận tân phú
,,30.0,4569.583333333333,2,,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận bình thạnh
15.0,5.0,75.0,4388.75,4,3.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,quận 6
22.0,4.0,88.0,6628.75,4,4.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,quận tân phú
,,82.0,7571.25,6,6.0,7.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,quận 11
,,80.0,7552.083333333333,4,6.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,quận 11
13.0,6.0,80.0,7760.416666666667,4,5.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,quận 11
,,130.0,3685.8333333333335,4,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận tân phú
,5.2,115.0,3912.9166666666665,5,4.0,6.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận tân phú
7.0,4.0,28.0,3050.4166666666665,1,1.0,1.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận bình tân
27.0,5.0,135.0,7716.25,8,7.0,7.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,quận tân bình
19.0,5.0,95.0,6798.333333333333,11,7.0,7.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,quận tân phú
15.5,4.0,62.0,5712.5,4,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận phú nhuận
,,212.0,5011.666666666667,11,5.0,7.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,quận tân phú
12.0,3.9,47.0,6382.916666666667,2,1.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,quận phú nhuận
10.0,5.0,50.0,5500.0,4,6.0,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận tân phú
12.0,4.0,48.0,3455.0,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình tân
10.0,5.0,50.0,3000.0,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,huyện nhà bè
,,90.0,6388.75,2,1.0,1.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,quận tân phú
14.0,3.5,49.0,5952.5,4,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận 8
,,56.0,4836.25,4,3.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận tân bình
7.0,4.3,28.0,3050.4166666666665,1,2.0,1.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận bình tân
20.0,4.0,80.0,3380.0,5,,5.0,nhà phố liền kề,đã có sổ,,quận 12
,,55.0,4848.333333333333,4,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận tân bình
10.0,4.0,40.0,2500.0,4,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận 7
18.0,5.0,82.0,5741.666666666667,11,7.0,7.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận gò vấp
10.0,5.0,50.0,3750.0,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,huyện nhà bè
,,60.0,6180.416666666667,4,,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận bình thạnh
,,52.0,5208.333333333333,4,6.0,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận tân phú
15.0,402.0,55.0,12727.083333333334,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,,quận 10
9.0,3.0,27.0,7777.916666666667,2,3.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận phú nhuận
14.0,4.0,56.0,3422.5,2,,,"nhà ngõ, hẻm",đã có sổ,,quận bình tân
,,79.0,7911.25,6,6.0,7.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,quận 11
10.2,3.4,35.0,7617.916666666667,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận 10
18.0,4.0,72.0,6250.0,4,3.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,quận tân bình
19.0,5.0,95.0,3635.8333333333335,4,4.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,quận 8
20.0,4.0,80.0,4270.833333333333,4,3.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,quận tân phú
,,13.0,2179.5833333333335,1,,,"nhà ngõ, hẻm",không có sổ,,quận bình thạnh
9.0,3.0,27.0,9259.166666666666,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận 1
,,60.0,4097.083333333333,3,,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình thạnh
,,96.0,4427.083333333333,5,5.0,6.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận tân phú
22.0,5.0,110.0,4128.75,4,3.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,quận 7
12.0,,65.0,3846.25,4,,,"nhà ngõ, hẻm",đã có sổ,,quận gò vấp
15.0,4.0,57.0,3793.75,4,,3.0,"nhà ngõ, hẻm",đã có sổ,,quận 12
,,64.0,7356.666666666667,4,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận 10
12.0,4.0,48.0,737.9166666666666,2,1.0,2.0,nhà phố liền kề,sổ chung / công chứng vi bằng,hoàn thiện cơ bản,huyện củ chi
,,70.0,6547.5,4,3.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,quận tân bình
21.0,5.0,110.0,3409.1666666666665,11,4.0,7.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,quận gò vấp
11.0,4.0,44.0,3882.5,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận bình tân
20.0,4.0,80.0,4114.583333333333,4,4.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,quận tân phú
20.0,4.4,83.0,3363.3333333333335,5,44.0,6.0,"nhà ngõ, hẻm",đã có sổ,,quận bình tân
18.0,8.5,102.0,6535.833333333333,1,,,"nhà mặt phố, mặt tiền",đã có sổ,,quận 7
14.5,4.0,56.0,4821.25,2,2.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,hoàn thiện cơ bản,quận bình tân
17.0,4.1,66.0,2904.1666666666665,2,2.0,1.0,"nhà ngõ, hẻm",đã có sổ,,quận bình tân
,,50.0,7083.333333333333,4,,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận phú nhuận
19.0,4.0,78.0,7905.833333333333,6,6.0,6.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,quận 11
15.0,5.0,76.0,5208.333333333333,3,2.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận 7
17.5,4.2,72.0,2199.1666666666665,4,2.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,hoàn thiện cơ bản,quận 12
5.0,3.0,15.0,9861.25,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận 3
,,120.0,3750.0,11,5.0,7.0,"nhà ngõ, hẻm",đã có sổ,,quận 11
20.0,4.0,80.0,7031.25,4,3.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,quận 7
8.0,3.0,24.0,5902.916666666667,2,,,"nhà ngõ, hẻm",đã có sổ,,quận bình thạnh
19.0,5.0,95.0,340.0,3,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,huyện bình chánh
15.0,4.0,60.0,7638.75,4,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận 10
14.1,3.0,42.4,5896.25,4,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình thạnh
12.0,4.0,48.0,2777.9166666666665,2,,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận tân phú
,,55.0,4242.5,4,,,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận gò vấp
15.0,4.0,60.0,2708.3333333333335,2,1.0,1.0,"nhà ngõ, hẻm",đã có sổ,,quận tân phú
13.0,3.4,42.0,5158.75,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận 11
15.0,3.7,55.0,5000.0,4,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận tân bình
8.5,4.0,34.0,5147.083333333333,3,,3.0,"nhà ngõ, hẻm",đã có sổ,,quận phú nhuận
20.0,4.0,80.0,2864.5833333333335,2,2.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,quận 12
,,41.0,4370.0,3,,2.0,"nhà ngõ, hẻm",đã có sổ,,quận phú nhuận
29.0,4.0,132.0,2209.5833333333335,3,,2.0,"nhà ngõ, hẻm",đã có sổ,,quận 7
17.0,4.0,68.0,2867.5,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận tân bình
23.5,5.0,117.0,4985.833333333333,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận tân phú
,,50.0,6333.333333333333,4,,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận bình thạnh
4.4,2.5,11.0,5985.0,3,3.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận 6
21.0,4.0,83.9,3724.5833333333335,4,1.0,4.0,"nhà ngõ, hẻm",đã có sổ,,quận 6
14.0,4.0,56.0,3348.3333333333335,4,3.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,quận 12
14.0,4.0,59.0,6073.333333333333,5,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,,quận phú nhuận
,,80.0,2864.5833333333335,4,,,"nhà ngõ, hẻm",đã có sổ,,quận bình tân
,,64.0,7487.083333333333,4,,5.0,nhà phố liền kề,đã có sổ,,quận 10
,,36.0,5324.166666666667,4,2.0,,nhà phố liền kề,đã có sổ,,quận 10
13.0,4.0,50.0,3791.6666666666665,4,3.0,5.0,"nhà ngõ, hẻm",đã có sổ,,quận 12
12.0,4.8,60.9,2805.0,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận 12
18.0,5.0,90.0,7361.25,4,3.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,quận 7
,,56.0,11123.333333333334,5,4.0,,"nhà mặt phố, mặt tiền",đã có sổ,,quận 10
10.0,4.0,40.0,1718.75,2,2.0,2.0,"nhà ngõ, hẻm",đang chờ sổ,nội thất đầy đủ,huyện bình chánh
14.0,4.0,56.0,3943.3333333333335,4,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận bình tân
10.0,4.0,40.0,4114.583333333333,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận bình tân
,3.4,30.0,6250.0,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận tân bình
,,32.0,8463.333333333334,3,4.0,,nhà phố liền kề,đã có sổ,,quận 10
10.0,4.0,40.0,3125.0,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận 12
,,60.0,6180.416666666667,4,5.0,,"nhà ngõ, hẻm",đã có sổ,,quận tân bình
24.0,6.0,144.0,1388.75,6,1.0,,"nhà ngõ, hẻm",đã có sổ,,huyện hóc môn
18.5,4.0,75.0,4444.583333333333,8,,,"nhà ngõ, hẻm",đã có sổ,,quận tân phú
16.0,4.0,68.0,3982.9166666666665,4,2.0,,"nhà ngõ, hẻm",đã có sổ,,quận tân phú
,,34.0,7107.916666666667,2,4.0,,nhà phố liền kề,đã có sổ,,quận 3
25.0,8.0,190.0,1864.1666666666667,10,1.0,,"nhà mặt phố, mặt tiền",đã có sổ,,huyện hóc môn
17.0,5.3,87.0,3352.5,4,3.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,quận tân phú
16.5,4.0,65.0,3070.4166666666665,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận gò vấp
16.0,3.8,62.0,3629.1666666666665,4,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận tân phú
16.0,4.0,64.0,2929.5833333333335,3,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,,quận gò vấp
12.0,4.0,48.0,4123.333333333333,4,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,,quận 8
26.0,11.0,286.0,1544.1666666666667,5,1.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,quận 12
12.5,3.5,44.0,3589.1666666666665,3,3.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận tân phú
6.0,5.0,30.0,7638.75,4,,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận bình thạnh
13.0,4.0,52.0,2764.5833333333335,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận bình tân
12.0,5.0,60.0,3472.0833333333335,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận bình tân
18.0,4.0,72.0,3935.0,5,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận gò vấp
11.0,3.2,36.0,9259.166666666666,2,,,"nhà mặt phố, mặt tiền",đã có sổ,,quận tân phú
,,36.0,3761.6666666666665,3,,2.0,"nhà ngõ, hẻm",đã có sổ,,quận tân bình
11.0,3.3,35.0,1690.4166666666667,2,,,"nhà ngõ, hẻm",sổ chung / công chứng vi bằng,,quận 12
16.0,4.25,68.0,4840.833333333333,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận tân bình
14.0,4.0,50.0,6650.0,4,6.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận tân phú
16.0,5.1,80.0,1666.6666666666667,4,,,"nhà ngõ, hẻm",đã có sổ,,huyện hóc môn
7.0,3.2,22.0,5492.5,2,2.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,quận tân phú
10.0,3.6,36.0,4965.416666666667,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận 8
,,40.0,5729.166666666667,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận bình thạnh
15.0,4.0,60.0,4166.666666666667,5,4.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận bình tân
6.0,5.0,30.0,9444.583333333334,4,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận 10
,,30.0,9444.583333333334,2,,,"nhà ngõ, hẻm",đã có sổ,,quận 3
19.0,8.5,155.0,17472.916666666668,4,,,"nhà mặt phố, mặt tiền",đã có sổ,,quận 1
,,25.0,6000.0,2,,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận phú nhuận
14.0,4.1,56.0,3534.1666666666665,4,4.0,4.0,nhà biệt thự,đã có sổ,,quận bình tân
14.5,4.0,58.0,2191.25,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận 8
22.0,6.0,120.0,8680.416666666666,11,5.0,7.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,quận 7
40.0,8.0,320.0,5208.333333333333,4,1.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận 7
6.0,3.1,18.6,5600.416666666667,1,,1.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận 6
14.0,6.1,68.1,4099.583333333333,2,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận 8
40.0,11.0,400.0,5625.0,6,2.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận 7
35.0,5.0,165.0,5807.916666666667,11,8.0,7.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận 7
50.0,15.0,750.0,4833.333333333333,11,2.0,7.0,nhà biệt thự,đã có sổ,,quận 7
12.0,4.5,53.3,12742.5,4,4.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận 3
14.0,4.0,56.0,2976.25,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận bình tân
5.0,4.0,20.0,4583.333333333333,2,3.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận 6
,,29.0,3304.5833333333335,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận tân bình
20.0,4.0,80.0,2604.1666666666665,4,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,,quận tân phú
12.0,4.2,51.0,5882.5,4,4.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận tân bình
9.0,3.5,31.0,5309.166666666667,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận gò vấp
9.0,5.0,45.0,6944.583333333333,3,5.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận tân phú
15.0,3.5,52.0,4327.083333333333,3,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận gò vấp
15.5,4.1,62.0,5040.416666666667,5,4.0,6.0,nhà phố liền kề,đã có sổ,nội thất đầy đủ,quận gò vấp
22.0,7.0,131.76,2276.6666666666665,5,1.0,5.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận bình tân
18.0,5.0,90.0,321.6666666666667,3,1.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,huyện bình chánh
17.0,4.1,70.0,3928.75,3,,,"nhà ngõ, hẻm",đã có sổ,,quận tân phú
10.3,3.5,39.4,5605.0,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận 8
13.0,4.0,52.0,3806.25,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,bàn giao thô,quận bình tân
,,88.0,3882.5,4,,,"nhà ngõ, hẻm",đã có sổ,,quận 7
19.0,4.0,76.0,4495.416666666667,2,1.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận bình tân
